cohort,batch,id,metab_1,metab_2,metab_3,metab_4,metab_5,metab_6,metab_7
cohort_A,batch9,id_3075,0.639261368127742,0.662649771918151,6.15258380972378,0.269426076024799,9.95353259537553,0.788162342754405,1.47066767158394
cohort_A,batch2,id_9261,0.506839631942026,1.22078212152824,0.107303007964249,0.31516279269111,0,0,0.169587369447099
cohort_A,batch5,id_7198,3.85058242665613,1.827146550034,1.64474608111048,0.43054175287983,1.22683885532308,0.916434618086123,5.60258653655411
cohort_A,batch5,id_9769,2.4333029265158,2.62469711191457,1.12482412146444,0.571442567230226,1.3765964541956,1.13119364389669,1.27030089351433
cohort_A,batch2,id_1180,0.329327484262967,0.537682569371011,2.0269462242724,0.311812858383836,1.3102033883915,0.929292075151697,0.494300600143646
cohort_A,batch7,id_4511,1.85301065476146,0.739974252345885,0.558171651806216,3.66901559301412,1.40703552371323,1.77158951263205,0.469684016383743
cohort_A,batch2,id_455,1.44715352736189,0.824340601503531,1.17698939199117,7.24394244520569,4.52403426893806,8.45789999894546,2.11687087754178
cohort_A,batch3,id_4695,1.17446403129897,0.856832134307207,1.91082513632355,0.845775346213424,0,2.26361273002619,4.72621820928903
cohort_A,batch2,id_5776,3.09126029133016,3.27785332276227,0.747692379783885,2.80872024578072,3.94869672829429,9.11952030105855,0.984154324487289
cohort_A,batch3,id_8141,1.17512133413296,0.745803486026047,1.56609932652234,0.694345509546961,0,0,1.03133078801425
cohort_A,batch3,id_9939,0.27984842526516,0.526910469688573,0.611206830117371,0.713127389666658,0.616682532525212,0,0.0349442095343125
cohort_A,batch3,id_8994,0.826980002987162,1.12229776985598,1.74538344137127,1.30892260538531,1.52197676298159,0,1.27951632203134
cohort_A,batch9,id_6556,0.616266569033196,0.796011579197387,0.418868269533627,0.462891306697505,0,0,1.48508958673885
cohort_A,batch4,id_5683,0.221228149436654,0.258755197785047,1.2140032862448,0.583570775778072,0.484897381946614,0,0.204827289905654
cohort_A,batch8,id_4740,1.08483895479413,0.639788975955805,1.85538738886116,2.35112698888041,1.99116223673329,0,0.467226925354605
cohort_A,batch10,id_258,2.95519653348206,1.47549094295256,2.49223532697127,1.93547711006042,2.80708926715783,5.7185369567245,2.04656152456869
cohort_A,batch8,id_5358,1.4281037045206,1.544985887507,2.02946035909802,1.23503563886721,1.26548864041905,1.47480695738766,0.634617705365533
cohort_A,batch5,id_9139,0.138586002399363,0.558913443155304,1.78680877108425,1.23676241807195,0,0,0.267476794317984
cohort_A,batch7,id_296,2.28354720795482,1.63037956396144,5.97977490733637,1.01397157637655,0,0,1.99432923887913
cohort_A,batch1,id_2647,1.09070262641581,0.424873289694877,0.686461733164458,1.96120802915662,1.79932986218318,3.87282680448571,2.01461918600429
cohort_A,batch2,id_4396,0.925092694277296,0.489722851233073,1.23274787566305,0.477450520598712,3.3728345223206,0.614946697351638,1.02247570952221
cohort_A,batch5,id_302,2.37074325688801,2.3170061849497,2.37433718058279,0.463911659485733,1.55647601652612,0.599709515525193,0.811577227242417
cohort_A,batch7,id_3699,1.66974382769374,5.25614131421937,1.05337457199472,0,0,1.0869878745814,2.3508059886058
cohort_A,batch3,id_54,2.1015192780378,0.74265418808465,0.621032476438518,2.82844725112343,2.73876828671988,0,1.93041410575999
cohort_A,batch6,id_9067,0.354718405644322,0.199280994086081,1.20006064362994,0.436665952389209,0.598408602210138,0,0.667819172589354
cohort_A,batch8,id_3696,0.115372458248281,0.759867880915623,0.138867819254872,0.546364711666052,0,0,0.21440824145848
cohort_A,batch9,id_5778,2.62394690280268,1.18133780564064,0.716214270547716,1.46653978016857,8.61411645163757,0.659266467036357,1.17131883529189
cohort_A,batch10,id_5313,1.67403430951093,0.587103948110984,0.953231917186034,0.590736152695564,3.01361480812707,0,0.95287573240309
cohort_A,batch10,id_4825,0.0655832326967021,0.146268905462219,0.439264304870461,0.860271182204252,0.54627103281947,0,0.572696581349097
cohort_A,batch4,id_2113,11.6678778773262,6.07474713724333,3.03020179181426,6.52660773437106,2.31537664178882,0.828639120565947,15.5679956487996
cohort_A,batch6,id_8605,4.40279771392687,11.3644614109205,1.68454401261305,1.94606523041517,1.6584406240376,1.00117306822678,0.843400719988449
cohort_A,batch4,id_2358,1.30973092154766,8.07223355230874,0.560120156976964,0,0,6.58417278405109,0.809236991688107
cohort_A,batch4,id_9871,1.2750484045645,0.966184398159512,2.22317136276681,1.73388718927545,1.69970919692436,0,1.08075723008197
cohort_A,batch5,id_7419,0.553669621624802,0.754734196514701,2.70243817594602,2.38025405907409,2.94551443024027,4.86781315936659,0.573759756190916
cohort_A,batch1,id_5423,0.448372608476264,0.180443517747401,5.15353602032879,8.09158462300695,2.90238168407885,0.774552500408966,3.0470563195689
cohort_A,batch7,id_5537,11.2505328057829,1.93410132198185,3.08141716884262,1.40664392874002,3.02393071600907,0.652238588370721,4.99640578092975
cohort_A,batch5,id_2936,0.151532737287243,0.222208911669872,0.281483863711782,0.691646460686295,0.428956559526614,2.79129147906543,0.590270292241233
cohort_A,batch7,id_5213,1.50903014859881,2.60003879371135,2.48454000558848,1.02462773279751,0,2.43877035958452,0.86572192470714
cohort_A,batch8,id_6143,0.493078465978797,0.72771949364294,0.467738302359702,1.01229881628244,0,2.38104757127587,0.528450450936712
cohort_A,batch6,id_8345,2.72018215827439,6.55805944402956,0.913534264853993,1.1825958551097,0,0,1.86491335462455
cohort_A,batch5,id_8900,0.3028833996486,0.670774412783425,0.21108467465284,0,0,0,1.01817077130677
cohort_A,batch8,id_9648,1.58162898577839,0.853982533070126,1.7875078183971,3.72648711905866,2.66823805506026,2.55752148077776,1.0856501537975
cohort_A,batch10,id_5487,1.01105356389558,1.40092290087801,0.573827482226012,0.390395030176757,2.05645618440212,0.866924509822607,0.25474277779502
cohort_A,batch9,id_2991,1.89071492135175,2.26499714292582,2.59655612238577,4.6466056681495,2.37906356859903,1.01791112260682,1.09109347174736
cohort_A,batch9,id_5983,2.31632291140603,3.26494841739589,0.827975108091516,1.96498086664614,0.83598778121949,1.18163518387255,0.983562918498814
cohort_A,batch1,id_7667,6.51141784941381,5.5458125264778,2.64060565210187,0.601583833919355,1.17391567585945,0.751759800813885,3.68919345729357
cohort_A,batch10,id_9424,4.21046724654093,8.29041963414001,8.1486949656529,5.1434623239868,2.85387322761561,0,3.1498464477603
cohort_A,batch10,id_4371,0.556868515809291,0.910230951320178,0.648602681295273,0.840344967621935,0.874745992677537,1.02988786493627,0.384463524465818
cohort_A,batch5,id_8503,0.558962423352299,1.12949141926177,0.434617943968702,2.55181173663771,0.528027972115977,2.32489708534077,0.954769605671977
cohort_A,batch7,id_7655,2.52379529821077,0.704529961130869,0.923309651520715,0.84895733708885,1.02621446346945,0,0.39167593732538
cohort_A,batch10,id_7099,1.1515139111882,0.603781111989292,1.6591007307131,1.03322628359186,0.849726229759518,2.63197233416116,4.40553775430419
cohort_A,batch6,id_5222,1.66474665275521,0.654438631422026,0.578367196942148,2.48282866695228,1.04204695169784,1.81574314340025,3.43678220586075
cohort_A,batch4,id_3622,0.333395840594135,0.481679696139949,0.408954115458317,1.08529663869659,0.836005015565807,4.64526177747787,0.11402060731378
cohort_A,batch8,id_9920,0.164610231961292,0.258590308720389,2.12666459824609,0.489246073063723,2.4829374664674,0,1.5544383416365
cohort_A,batch7,id_2976,1.77023986965215,2.28447551463401,1.21095031897968,0.359484820187707,0,1.32355873409619,1.4688836176656
cohort_A,batch6,id_4794,1.67287970676126,1.12071811114753,1.91516413166431,5.13845673919326,2.58237551488743,0,1.14642335421794
cohort_A,batch1,id_6949,3.78153408974861,6.24953402073585,4.38128183447695,1.05759233289974,1.37039310562205,0,2.29209246423543
cohort_A,batch3,id_10000,0.822211654398448,2.00398842087291,2.78873796221692,0,0,3.00720716531378,2.91704704732667
cohort_A,batch4,id_6616,1.5936613496264,0.863097960368834,0.266975181378399,0.360916708095267,3.69886002557054,0,0.0602808801939534
cohort_A,batch3,id_5543,1.68488387986404,1.91945482009391,2.37776857182589,1.47052892431402,1.93773919549893,2.60441637766433,0.26309533782718
cohort_A,batch10,id_6203,5.29461505578399,1.80670169696368,2.29189626650958,3.25867437380421,1.1386832171994,0.701941818676077,1.77779445310831
cohort_A,batch10,id_1147,0.568434160599182,0.0974164512377684,0.208013571237684,0.279622257537043,1.4274101064263,1.19831951781976,0.272876115581278
cohort_A,batch4,id_6035,2.55282318928242,4.81837973248392,2.80214831688076,0.635308488517756,5.38815280626425,2.03644339409213,2.15470879589211
cohort_A,batch5,id_7481,0.203540560442436,0.426366752774248,0.73206451486951,0.753339225616019,0.66257949274933,0,0.63633630865116
cohort_A,batch7,id_754,2.57338137889886,0.793933977231311,0.440641611909407,1.11444939189956,0.717368653856869,0.851260880194612,0.138162512163077
cohort_A,batch1,id_2136,1.69995749639236,1.99968121421641,2.24299531656339,0,0,3.69803922709519,1.95322911582946
cohort_A,batch7,id_9847,0.138342842366336,0.215483128198526,0.979339927478534,0.339974676615695,2.83461741603774,0,0.08162927322681
cohort_A,batch7,id_1990,1.50531565796943,0.381372112595602,0.680055806109932,4.35233948154701,5.95577102998376,0,0.679709555209551
cohort_A,batch7,id_8341,0.73031594353056,1.41374794355771,0.453626695217274,0,2.16738245203272,1.49484205699383,0.433293238595995
cohort_A,batch9,id_2612,2.86973814938609,0.361049758554824,0.183527864590893,1.44181867078829,3.32079677720701,2.19328230837003,1.97968128360473
cohort_A,batch6,id_477,0.51180054468287,0.58289437340856,0.942867305202582,0.740337258927987,0,0.633875483993562,1.3282735630384
cohort_A,batch4,id_1857,1.72055684196398,2.81608724744773,1.81306471738118,3.10868984098576,0.903233925352531,3.68650709442805,2.59933991688814
cohort_A,batch8,id_5713,0.324805966671168,0.616250103285393,0.366653179688478,0.477834790432429,0,0,0.104941851516998
cohort_A,batch7,id_9977,1.49778023263515,1.42771872260009,0.749022060810136,0,0,0,1.28707241457906
cohort_A,batch3,id_2204,0.697428898442077,0.725462899948966,0.685884217575435,2.0344079646703,1.3458662856916,6.09064847523232,0.41046040819512
cohort_A,batch2,id_1773,2.40811085494528,3.09919213928536,5.74915912039411,1.83645900557675,1.45955178766994,1.55283641552153,1.91249290080623
cohort_A,batch9,id_795,3.01157790971831,1.09628589724619,1.85376686779164,0.717250934800186,0.593883302824008,0,0.556942732673751
cohort_A,batch8,id_5898,9.06865079781095,1.140505022517,1.20547854693753,10.1603893870775,5.65671696133419,1.77367050290189,7.90852234594772
cohort_A,batch3,id_2429,1.63318320493813,1.32981951498081,0.189640178518373,0,0,0,0.324546260692192
cohort_A,batch7,id_5486,2.63833587964422,2.13141068164423,1.17096184348864,0.877664531471491,0.846685153927616,0.726007654922251,0.812909151252399
cohort_A,batch7,id_7100,2.06354436678808,0.677701130287454,0.627541839677254,0.835556951003222,15.044254172477,0,0.745552357929787
cohort_A,batch4,id_7085,1.73922912612039,2.19116707414952,0.713823941943247,1.39818400325996,1.38525940331965,1.12339742931501,2.81822012500355
cohort_A,batch5,id_7830,0.138859578616215,0.714601519904525,0.127216459814215,0.456063074274367,0,0.766119498923888,0.336241043707839
cohort_A,batch10,id_850,0.394212808575232,0.819396133784505,0.433098108060767,1.24395422076563,0.861480093817807,1.09113142997755,1.67493737716595
cohort_A,batch9,id_2227,0.758464426154488,1.33139019096344,1.59213516533951,0.317483574834001,0,1.74707500876122,1.26642919826312
cohort_A,batch3,id_5262,0.568893786456107,1.37021592060039,0.839886436428709,0,0,2.24027489427749,1.24659625378318
cohort_A,batch4,id_6630,2.21859013875018,3.17271727130283,3.82596895740595,3.26901891619271,1.68393494783421,1.92418378639832,0.32337246603103
cohort_A,batch4,id_5495,4.1208597292363,5.69310320011898,1.43469432153191,2.4328101654862,1.01030438612788,0.961099905731184,0.925467649299167
cohort_A,batch10,id_5454,0.297057054986646,0.434121356709931,0.192801372900868,1.45814633868688,0,6.7207432076929,1.2018371504337
cohort_A,batch2,id_9170,1.96818110261376,1.0471854395539,0.832646887547661,3.21370792326125,0.96904634295402,0,0.352212963161479
cohort_A,batch1,id_4533,0.22215292711479,0.132347033368433,0.417060270728148,0.336831378608729,0.732315850600875,0,1.10801935464789
cohort_A,batch5,id_5721,0.515379268442597,0.568694485014779,1.1493364672602,8.36030020882894,1.09775743758994,0.792412463598178,0.316506031078486
cohort_A,batch10,id_6110,2.68058258930946,2.42243903539174,7.26914081405355,0,0.856085200717618,3.82240091841702,1.16810757632341
cohort_A,batch6,id_7439,4.52294662972374,4.49566577858099,3.69369303453972,6.56743033857339,0.638374807582045,1.00888671933478,1.43951291919274
cohort_A,batch1,id_1354,1.05647664441367,2.10492269775917,0.616721856306129,0.454202271151759,0,1.55366256710035,0.192022658564408
cohort_A,batch8,id_4834,0.882007076478988,1.28526728153579,4.19275953563352,1.14594346787673,2.35410589649553,1.76148143416947,6.55726842408389
cohort_A,batch8,id_5719,2.71898373936964,2.89485381615069,1.3420929554902,1.23061347147862,0,1.88500172137456,0.433056156244375
cohort_A,batch7,id_9898,0.186729358328364,0.328287929485344,0.37386871183287,3.38565028385029,3.98614291009135,0.743265608033645,0.373666017113313
cohort_A,batch2,id_1317,2.17201241295123,2.34172563769285,0.397855772707854,0.794014766630216,1.52015953027626,0.741819037122425,0.523453722902757
cohort_A,batch4,id_203,1.27863041167165,1.55796910337973,2.14308563619707,0.352874252404967,2.75379091578557,0.761580677642551,0.125719398739855
cohort_A,batch3,id_5061,0.375497746799515,0.709846148625382,0.359655091602419,0,3.63120036498105,0.979354946186896,0.9705778144417
cohort_A,batch9,id_3043,1.01464357993367,1.87548891047076,2.43049965117477,1.30964642392886,1.15432324823923,1.23892393373478,0.660613963143623
cohort_A,batch1,id_921,0.76963637198574,1.78846965954314,2.00335087614855,0.752124582940481,2.7882515942206,1.03765566838253,3.99856900438261
cohort_A,batch5,id_4963,5.22815846509521,5.093332835642,1.75379171183671,1.34656803078507,2.3407419770687,0,1.05535361704741
cohort_A,batch5,id_303,1.44601812872585,1.56005552975039,0.829024422448948,0.342416518950846,1.03351564719531,4.87004642138445,1.63952618234548
cohort_A,batch8,id_2951,0.239500620553774,0.124232890210347,1.78244358519717,1.04320970106603,0.604060399610323,0,0.578803406916213
cohort_A,batch3,id_8530,0.329583234478457,0.34910258904269,0.569271796638119,5.60955367044853,5.34187045846082,0,0.443351893951511
cohort_A,batch2,id_2558,1.69412251077594,1.08533749265572,0.925713223347361,0,0.567986398847124,3.49409698024263,0.951360778616216
cohort_A,batch1,id_2336,1.35860973035143,2.47572736230703,1.29908379436441,2.0810939762091,3.96763808056354,0.746412281552976,0.911121593643759
cohort_A,batch7,id_5482,0.251579694349175,0.331851270072839,0.484933343647119,0.871115189652385,3.70312952238243,1.66028223840715,0.212517559214205
cohort_A,batch3,id_8286,1.05547743373935,0.514958019697349,0.178035737121033,0.830961212136087,0,0,0.751843369949611
cohort_A,batch7,id_6619,4.5384776731275,4.26111251108911,2.82979763094324,2.0263951933866,0.569044051920923,1.91974824572029,3.81583495681513
cohort_A,batch7,id_8786,1.35987035001537,0.888569454039213,2.39185065874564,0.708351852530569,0.737956301855158,1.44616040527293,1.09623123405992
cohort_A,batch4,id_7520,1.01240380193089,1.08379435265625,3.53041208237114,3.34985605669792,6.25249833234717,1.91909246662111,2.37183270677971
cohort_A,batch5,id_8810,0.191031711877192,0.253591343011978,0.233576390720685,0,0,0,0.383032349362832
cohort_A,batch8,id_480,0.597401320211914,0.929696762649423,0.308687701891004,0.585877275629797,1.51404898125475,0,0.367957667424303
cohort_A,batch3,id_3382,0.730163920959521,0.691887702683637,3.78228764524863,2.06848362957709,4.40676614099009,4.93867188388561,1.64321058407658
cohort_A,batch10,id_8031,0.687544177737172,1.37013217204958,0.739963204343252,2.3882191548599,0.811820779998449,0.61378246866949,1.55682833622034
cohort_A,batch4,id_3336,4.17550924076749,7.48609046500728,1.46729897464442,1.44152134641868,1.32262648507275,0,2.23571308761287
cohort_A,batch6,id_6092,2.0610328960312,1.19232890428999,2.76458228142958,0.476299192067977,1.27844649059547,1.22707938757559,2.21286748458347
cohort_A,batch6,id_4526,0.855958938746471,0.773584552960596,0.762768442042702,2.96533451994812,1.27625879620804,3.2776026888843,2.0541762943102
cohort_A,batch1,id_6650,0.154079253853701,0.296607224875542,0.384250337918047,0.396208838581066,2.83973171824772,2.11436197034821,0.54041283210129
cohort_A,batch1,id_4593,0.339359487459248,0.836353994259532,0.224598682600171,0,0,2.00397674182862,0.270903688641476
cohort_A,batch3,id_5885,2.3156126893817,1.06325364979534,4.95418397811554,0.932344243130288,2.82569694532297,1.03774561407531,4.68253630305474
cohort_A,batch9,id_2138,0.892308572360795,0.300319902933699,0.649084011093004,3.51845048326788,3.09954830304052,0,0.718260061491943
cohort_A,batch7,id_1225,0.841971439440708,0.378562513906185,0.703200378571281,0.360517299272091,1.17209725369185,1.45857577759537,0.13679336174524
cohort_A,batch1,id_4419,0.456792575361315,1.26617610056823,0.725135831945264,2.02483285584867,3.40246979126808,0,2.93046539124918
cohort_A,batch5,id_2670,1.80303315966845,2.12506761408718,0.868108572266789,0.990203154870221,0,4.81898798272942,1.65949870325798
cohort_A,batch8,id_3467,0.655540872768461,0.369365613644387,0.31498500741312,1.96392232735311,0.472899139373483,0,0.142567041008282
cohort_A,batch4,id_5716,0.716589581743674,2.66204603834825,1.05709737447333,0,0.481911202581413,1.29613803516707,0.390656601590361
cohort_A,batch5,id_602,0.798656767783951,0.484894818021148,0.644899724533843,0.519296051012612,0.954203738486586,0.844418440249195,1.1308433987449
cohort_A,batch4,id_9014,1.26802102085243,2.39520254466187,1.8276987040403,1.48466983954912,0,1.57445462850752,3.16382755643018
cohort_A,batch3,id_3354,0.860131676779019,0.538311124951661,0.718303078654374,1.60680393286928,0.505306482763979,0.739344093090004,0.906077301210391
cohort_A,batch4,id_8067,1.81659711910522,3.92410360731164,0.86421348922486,0.639167256703475,0.555979050820622,1.45421582981673,0.703866010353561
cohort_A,batch1,id_8883,2.35891553753031,3.51225328598579,2.95626746869424,0.79042971840701,0,1.81353662993639,2.88088691688696
cohort_A,batch6,id_2581,0.425958555402801,0.996335322638659,0.2229302982013,0.877574972435719,1.89669168772008,2.14553554609942,0.647775243921033
cohort_A,batch2,id_9685,0.702532826268125,0.948437271113653,0.22583268758408,0.380045112886807,0.432063997211607,0.74657038569589,1.35226735577898
cohort_A,batch6,id_4642,5.94796458515942,7.51691759965195,5.28334186100128,9.09431026101282,2.58700373580817,2.19216449260656,8.90705823718949
cohort_A,batch4,id_7449,0.693613610216152,1.45276094592282,0.42534031967783,0.271876047011167,1.36361974566808,0.732114691781835,0.352346850875193
cohort_A,batch1,id_7855,4.30082452476358,2.16153499306536,1.57221822005382,4.07023204593824,5.13202257891493,6.22045099628435,2.68541836508766
cohort_A,batch10,id_9579,0.279947709575055,0.739031263617094,0.633558500658629,1.22624401173135,0.54205427235207,0,0.973408408344386
cohort_A,batch9,id_4552,0.565590165189388,0.752368547177581,0.481504377135137,0.449290968348418,3.27946467315833,1.49748802588304,0.77754351896027
cohort_A,batch8,id_1410,0.919396591903246,0.962375314981271,4.14129138612305,6.17535969815463,0.809926336830112,1.29612003246517,4.92492562602993
